Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
9/29/2018,20:57:27,5,18430,Male,Web,Member,Fashion,Formal Shoes,213,2,0.5,128.7,12.9,High,e_wallet
5/10/2018,13:49:40,4,14312,Male,Web,Member,Fashion,Sneakers,62,3,0.5,20.7,2.1,Medium,credit_card
6/18/2018,9:02:48,8,35036,Male,Web,Member,Fashion,Titak watch,228,3,0.5,113.8,11.4,High,credit_card
3/11/2018,23:19:47,2,28276,Male,Web,Member,Fashion,Fossil Watch,159,3,0.4,59.9,6,High,credit_card
8/3/2018,0:34:36,4,16486,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,138.2,13.8,High,credit_card
9/25/2018,8:38:18,10,52907,Male,Web,Member,Fashion,Shirts,196,2,0.5,96.4,9.6,Critical,credit_card
4/19/2018,16:20:52,2,19471,Male,Web,Guest,Fashion,Jeans,218,1,0.4,120.6,12.1,Medium,credit_card
2/15/2018,18:18:35,10,38561,Male,Web,Member,Fashion,Suits,109,1,0.4,24.6,2.5,High,e_wallet
4/17/2018,13:00:14,9,57843,Male,Web,Member,Fashion,Sports Wear,85,2,0.4,42.5,4.3,High,credit_card
7/30/2018,14:08:48,10,12422,Male,Web,Member,Fashion,Casula Shoes,122,1,0.4,32.2,3.2,High,money_order
11/15/2018,14:51:31,1,48971,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,117.1,11.7,Medium,credit_card
12/2/2018,23:51:51,10,39659,Female,Web,Member,Fashion,Formal Shoes,213,2,0.4,116,11.6,High,money_order
4/25/2018,12:31:59,10,10896,Male,Web,Member,Fashion,Sneakers,62,1,0.4,62,6.2,High,money_order
8/1/2018,17:56:29,4,12418,Male,Web,Member,Fashion,Titak watch,228,3,0.5,141.2,14.1,High,credit_card
11/10/2018,12:44:46,3,16300,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,47.2,4.7,Critical,credit_card
4/8/2018,22:54:00,6,54562,Male,Web,Member,Fashion,T - Shirts,248,5,0.4,118.4,11.8,Medium,money_order
7/21/2018,21:42:21,5,58176,Male,Web,Member,Fashion,Shirts,196,1,0.4,84.6,8.5,Medium,credit_card
11/7/2018,10:19:43,6,29552,Female,Web,Member,Fashion,Jeans,218,1,0.5,94.4,9.4,Critical,money_order
7/12/2018,19:58:21,1,34621,Male,Web,Member,Fashion,Suits,109,5,0.4,18.1,1.8,High,credit_card
12/5/2018,19:12:05,10,28803,Female,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,High,credit_card
9/4/2018,12:20:47,5,14106,Female,Web,Member,Fashion,Casula Shoes,122,3,0.5,38.3,3.8,High,credit_card
7/30/2018,13:23:40,6,50026,Male,Web,Guest,Fashion,Running Shoes,224,5,0.4,121.6,12.2,Medium,money_order
8/12/2018,14:44:15,7,53882,Male,Web,Member,Fashion,Formal Shoes,213,5,0.5,101.1,10.1,High,e_wallet
4/2/2018,22:41:18,2,32388,Male,Web,Member,Fashion,Sneakers,62,1,0.5,15.5,1.6,Medium,credit_card
5/17/2018,16:44:40,8,36601,Female,Web,Member,Fashion,Titak watch,228,1,0.5,145.7,14.6,High,credit_card
5/25/2018,23:05:27,10,47655,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,47.2,4.7,High,credit_card
7/9/2018,21:08:20,9,55915,Male,Web,Member,Fashion,T - Shirts,248,1,0.4,163,16.3,Medium,credit_card
10/25/2018,21:33:03,2,13315,Female,Web,Member,Fashion,Shirts,196,1,0.5,76.8,7.7,Medium,credit_card
1/25/2018,13:44:05,6,42194,Male,Web,Member,Fashion,Jeans,218,1,0.5,129.3,12.9,Medium,credit_card
12/28/2018,14:17:43,4,47441,Male,Web,Member,Fashion,Suits,109,3,0.5,25.7,2.6,Critical,credit_card
9/24/2018,15:55:40,9,36575,Male,Web,Member,Fashion,Sports Wear,85,3,0.5,2.5,0.2,High,e_wallet
9/8/2018,11:23:06,5,56977,Female,Web,Member,Fashion,Casula Shoes,122,1,0.5,38.3,3.8,Critical,debit_card
2/20/2018,18:34:24,1,14686,Female,Web,Member,Fashion,Running Shoes,224,3,0.5,110.4,11,Critical,money_order
5/11/2018,16:15:55,8,24057,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,122.4,12.2,High,credit_card
5/9/2018,22:14:40,2,42326,Male,Web,Member,Fashion,Sneakers,62,5,0.4,12.4,1.2,High,money_order
5/11/2018,21:59:22,4,29458,Male,Web,Member,Fashion,Titak watch,228,2,0.5,134.3,13.4,High,money_order
4/24/2018,10:42:23,2,39023,Male,Web,Member,Fashion,Fossil Watch,159,2,0.5,75.8,7.6,Medium,credit_card
7/9/2018,16:34:23,2,17856,Male,Web,Member,Fashion,T - Shirts,248,3,0.5,160.6,16.1,Medium,credit_card
12/21/2018,13:04:09,4,20010,Female,Web,Member,Fashion,Shirts,196,3,0.5,110.1,11,High,money_order
3/5/2018,9:51:38,7,51841,Female,Web,Member,Fashion,Jeans,218,1,0.5,127.1,12.7,Critical,credit_card
11/3/2018,7:39:47,4,28240,Male,Web,Member,Fashion,Suits,109,1,0.5,7.2,0.7,Critical,credit_card
4/25/2018,22:02:58,1,58225,Female,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,Medium,money_order
10/11/2018,11:31:17,9,20838,Male,Web,Member,Fashion,Casula Shoes,122,5,0.4,29.8,3,High,money_order
8/17/2018,11:16:54,5,58246,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,132.8,13.3,Medium,credit_card
2/1/2018,0:18:40,4,18547,Female,Web,Member,Fashion,Formal Shoes,213,1,0.5,124.5,12.4,High,credit_card
10/29/2018,6:53:08,10,53325,Male,Web,Member,Fashion,Sneakers,62,1,0.4,62,6.2,High,money_order
12/2/2018,14:16:43,1,38810,Male,Web,Member,Fashion,Titak watch,228,5,0.5,136.6,13.7,Medium,credit_card
6/9/2018,18:30:27,8,15799,Female,Web,Member,Fashion,Fossil Watch,159,3,0.5,74.2,7.4,Critical,credit_card
9/1/2018,14:44:33,5,19163,Male,Web,Member,Fashion,T - Shirts,248,2,0.4,148.2,14.8,Medium,credit_card
9/11/2018,10:45:08,7,34898,Male,Web,Member,Fashion,Shirts,196,1,0.5,106.2,10.6,High,credit_card
12/28/2018,12:37:51,3,52193,Female,Web,Member,Fashion,Jeans,218,3,0.5,118.4,11.8,High,credit_card
7/12/2018,17:59:14,7,54915,Male,Web,Member,Fashion,Suits,109,1,0.5,7.2,0.7,Medium,credit_card
4/5/2018,18:34:14,2,18336,Male,Web,Member,Fashion,Sports Wear,85,1,0.4,21.3,2.1,High,credit_card
8/12/2018,7:28:18,7,59359,Male,Web,Member,Fashion,Casula Shoes,122,2,0.5,34.7,3.5,Medium,credit_card
5/16/2018,13:08:01,4,14638,Male,Web,Member,Fashion,Running Shoes,224,5,0.5,110.4,11,High,credit_card
7/11/2018,10:37:24,9,25198,Male,Web,Member,Fashion,Formal Shoes,213,5,0.4,90.4,9,Medium,credit_card
5/5/2018,11:11:25,1,39577,Male,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,Critical,credit_card
8/7/2018,14:16:13,9,20047,Male,Web,Member,Fashion,Titak watch,228,1,0.5,141.2,14.1,Medium,credit_card
5/26/2018,9:19:13,8,44777,Male,Web,Member,Fashion,Fossil Watch,159,3,0.4,59.9,6,High,credit_card
6/8/2018,20:16:33,2,48681,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,165.5,16.6,Medium,credit_card
11/30/2018,20:47:58,5,53815,Male,Web,Member,Fashion,Shirts,196,5,0.4,76.8,7.7,Medium,credit_card
9/29/2018,17:19:05,10,21156,Male,Web,Member,Fashion,Jeans,218,5,0.4,94.4,9.4,Critical,credit_card
5/6/2018,21:09:38,5,16704,Male,Web,Member,Fashion,Suits,109,1,0.5,15.9,1.6,High,credit_card
9/24/2018,18:40:22,7,13937,Male,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,Critical,credit_card
6/24/2018,22:46:55,10,28022,Male,Web,Member,Fashion,Casula Shoes,122,2,0.4,37.1,3.7,High,debit_card
1/12/2018,19:00:46,1,42480,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,132.8,13.3,Medium,credit_card
8/24/2018,17:49:16,2,30307,Male,Web,Member,Fashion,Formal Shoes,213,5,0.4,111.7,11.2,High,money_order
1/2/2018,21:11:56,9,58610,Male,Web,Member,Fashion,Sneakers,62,3,0.4,20.7,2.1,Critical,credit_card
2/6/2018,13:08:36,4,46649,Male,Web,Member,Fashion,Titak watch,228,5,0.5,113.8,11.4,High,credit_card
4/13/2018,21:29:03,6,44705,Male,Web,Member,Fashion,Fossil Watch,159,2,0.4,72.6,7.3,Medium,credit_card
5/24/2018,21:02:39,9,44045,Male,Web,Member,Fashion,T - Shirts,248,3,0.5,160.6,16.1,High,credit_card
11/12/2018,17:08:45,1,55885,Female,Web,Member,Fashion,Shirts,196,2,0.5,112.1,11.2,High,money_order
6/24/2018,17:53:23,10,26739,Female,Web,Member,Fashion,Jeans,218,1,0.5,131.5,13.1,High,credit_card
12/17/2018,15:49:23,5,56816,Male,Web,Member,Fashion,Suits,109,5,0.5,23.6,2.4,Medium,credit_card
3/5/2018,10:29:44,9,10790,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,4.2,0.4,High,money_order
11/21/2018,12:52:36,8,51741,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,27.4,2.7,High,credit_card
9/27/2018,1:10:50,6,50062,Male,Web,Member,Fashion,Running Shoes,224,3,0.5,123.8,12.4,High,money_order
7/4/2018,12:51:22,1,16272,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,116,11.6,High,credit_card
10/25/2018,7:38:14,7,54366,Male,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,High,credit_card
9/30/2018,21:19:21,6,42542,Male,Web,Member,Fashion,Titak watch,228,5,0.5,113.8,11.4,Medium,credit_card
4/26/2018,23:47:31,7,12046,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,59.9,6,High,credit_card
10/28/2018,21:05:58,7,56037,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,118.4,11.8,High,credit_card
6/19/2018,19:23:27,2,16290,Female,Web,Member,Fashion,Shirts,196,3,0.5,110.1,11,High,credit_card
4/26/2018,18:01:54,9,35764,Male,Web,Member,Fashion,Jeans,218,1,0.4,129.3,12.9,High,money_order
4/24/2018,20:19:02,5,44384,Male,Web,Member,Fashion,Suits,109,5,0.4,7.2,0.7,Medium,credit_card
7/25/2018,10:04:44,7,39634,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,21.3,2.1,Medium,money_order
6/28/2018,9:53:36,5,40766,Male,Web,Member,Fashion,Casula Shoes,122,5,0.5,23.7,2.4,Medium,money_order
7/3/2018,14:07:10,7,39182,Female,Web,Member,Fashion,Running Shoes,224,1,0.4,108.2,10.8,High,e_wallet
12/15/2018,14:17:38,5,22286,Female,Web,Member,Fashion,Formal Shoes,213,5,0.5,79.8,8,Medium,credit_card
9/23/2018,14:36:17,2,58595,Male,Web,Member,Fashion,Sneakers,62,1,0.5,15.5,1.6,Medium,money_order
3/11/2018,17:06:43,10,36149,Male,Web,Member,Fashion,Titak watch,228,5,0.4,102.4,10.2,High,credit_card
9/2/2018,20:34:22,1,29093,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,77.4,7.7,Medium,credit_card
9/7/2018,18:08:31,3,24265,Male,Web,Member,Fashion,T - Shirts,248,1,0.4,163,16.3,Medium,credit_card
6/4/2018,19:32:27,2,57876,Male,Web,Member,Fashion,Shirts,196,1,0.4,112.1,11.2,Critical,credit_card
2/28/2018,13:32:31,10,35685,Male,Web,Member,Fashion,Jeans,218,1,0.5,94.4,9.4,High,money_order
7/10/2018,11:08:51,4,38643,Male,Web,Member,Fashion,Suits,109,3,0.4,15.9,1.6,High,credit_card
7/3/2018,23:02:42,2,44286,Male,Web,Member,Fashion,Sports Wear,85,5,0.5,17,1.7,Medium,credit_card
11/17/2018,14:09:53,3,19989,Female,Web,Member,Fashion,Casula Shoes,122,1,0.5,27.4,2.7,High,credit_card
4/29/2018,10:12:19,2,19560,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,137.3,13.7,High,money_order
4/19/2018,9:13:08,10,38592,Male,Web,Member,Fashion,Formal Shoes,213,2,0.5,128.7,12.9,High,money_order
11/19/2018,14:49:51,7,38854,Male,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,Medium,credit_card
8/15/2018,9:50:18,3,55466,Female,Web,Member,Fashion,Titak watch,228,3,0.5,141.2,14.1,High,credit_card
10/11/2018,11:17:23,2,51200,Male,Web,Member,Fashion,Fossil Watch,159,5,0.5,39.3,3.9,Medium,e_wallet
4/24/2018,10:38:00,4,38493,Female,Web,Member,Fashion,T - Shirts,248,5,0.5,130.8,13.1,High,credit_card
2/19/2018,15:14:08,1,27454,Male,Web,Member,Fashion,Shirts,196,2,0.5,96.4,9.6,Medium,credit_card
12/7/2018,16:10:11,2,24934,Male,Web,Member,Fashion,Jeans,218,1,0.5,131.5,13.1,Critical,credit_card
3/2/2018,20:45:44,8,16347,Male,Web,Member,Fashion,Suits,109,5,0.4,18.1,1.8,High,credit_card
12/14/2018,22:08:50,7,22140,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,2.5,0.2,Medium,money_order
6/27/2018,6:38:11,4,46272,Male,Web,Member,Fashion,Casula Shoes,122,3,0.5,31,3.1,Critical,debit_card
7/20/2018,16:35:57,8,29666,Female,Web,Member,Fashion,Running Shoes,224,3,0.5,110.4,11,High,money_order
11/5/2018,20:58:28,8,16536,Male,Web,Member,Fashion,Formal Shoes,213,2,0.5,128.7,12.9,Medium,credit_card
11/17/2018,12:04:48,10,31077,Male,Web,Guest,Fashion,Sneakers,62,1,0.5,15.5,1.6,Critical,debit_card
9/28/2018,0:12:06,2,25998,Male,Web,Member,Fashion,Titak watch,228,5,0.4,102.4,10.2,Medium,credit_card
6/2/2018,16:15:29,10,57665,Male,Web,Member,Fashion,Fossil Watch,159,3,0.4,59.9,6,High,credit_card
7/30/2018,22:16:09,9,28200,Male,Web,Member,Fashion,T - Shirts,248,2,0.5,143.2,14.3,High,debit_card
11/20/2018,21:50:59,4,12928,Female,Web,Member,Fashion,Shirts,196,1,0.4,84.6,8.5,High,credit_card
7/4/2018,7:14:25,9,18070,Female,Web,Member,Fashion,Jeans,218,5,0.5,105.3,10.5,High,money_order
10/18/2018,13:02:08,4,41674,Male,Web,Member,Fashion,Suits,109,3,0.5,12.7,1.3,High,money_order
1/27/2018,12:18:37,10,57065,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,0.8,0.1,High,money_order
11/1/2018,22:14:52,6,46926,Male,Web,Member,Fashion,Casula Shoes,122,1,0.4,22.5,2.2,Critical,credit_card
8/24/2018,8:53:44,5,29333,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,139.5,14,Medium,credit_card
8/8/2018,12:53:38,8,15380,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,98.9,9.9,High,money_order
8/12/2018,10:07:11,1,41141,Male,Web,Member,Fashion,Sneakers,62,1,0.5,15.5,1.6,Medium,credit_card
10/19/2018,14:39:44,10,30192,Female,Web,Member,Fashion,Titak watch,228,3,0.5,141.2,14.1,Medium,credit_card
7/12/2018,9:03:03,10,23771,Male,Web,Member,Fashion,Fossil Watch,159,3,0.4,69.5,6.9,Critical,credit_card
9/20/2018,15:31:00,10,50108,Male,Web,Member,Fashion,T - Shirts,248,1,0.4,158.1,15.8,High,credit_card
7/18/2018,17:20:53,8,43155,Male,Web,Member,Fashion,Shirts,196,3,0.5,98.4,9.8,Medium,money_order
9/2/2018,19:37:23,10,13122,Male,Web,Member,Fashion,Jeans,218,3,0.4,111.8,11.2,High,credit_card
6/6/2018,9:26:03,7,54700,Female,Web,Member,Fashion,Suits,109,3,0.5,25.7,2.6,Medium,credit_card
11/3/2018,22:50:55,6,32647,Male,Web,Member,Fashion,Sports Wear,85,1,0.4,3.3,0.3,High,credit_card
8/18/2018,17:02:17,7,53840,Male,Web,Member,Fashion,Casula Shoes,122,3,0.5,31,3.1,Medium,money_order
6/30/2018,9:54:19,8,53284,Female,Web,Member,Fashion,Running Shoes,224,5,0.5,132.8,13.3,Medium,credit_card
6/4/2018,21:00:25,2,14421,Male,Web,Member,Fashion,Formal Shoes,213,2,0.4,116,11.6,Medium,credit_card
6/8/2018,20:40:57,7,56409,Female,Web,Guest,Fashion,Sneakers,62,1,0.4,15.5,1.6,High,credit_card
5/7/2018,8:55:18,1,32838,Male,Web,Member,Fashion,Titak watch,228,5,0.5,113.8,11.4,Critical,credit_card
2/28/2018,19:40:53,8,24016,Male,Web,Member,Fashion,Fossil Watch,159,5,0.4,47.2,4.7,High,e_wallet
11/6/2018,2:58:06,1,53155,Male,Web,Member,Fashion,T - Shirts,248,5,0.5,155.6,15.6,Medium,credit_card
8/6/2018,22:52:39,9,32610,Male,Web,Member,Fashion,Shirts,196,1,0.5,114,11.4,High,credit_card
12/16/2018,14:10:00,10,51151,Male,Web,Member,Fashion,Jeans,218,1,0.5,127.1,12.7,Critical,credit_card
1/10/2018,22:17:59,7,34422,Male,Web,Member,Fashion,Suits,109,2,0.4,24.6,2.5,Critical,credit_card
12/21/2018,22:37:09,9,35636,Male,Web,Member,Fashion,Sports Wear,85,5,0.5,17,1.7,High,credit_card
8/27/2018,15:23:07,6,18462,Male,Web,Member,Fashion,Casula Shoes,122,2,0.4,37.1,3.7,High,credit_card
6/18/2018,19:59:07,2,16850,Male,Web,Member,Fashion,Running Shoes,224,5,0.5,110.4,11,Medium,credit_card
8/26/2018,14:12:39,8,59835,Male,Web,Member,Fashion,Formal Shoes,213,3,0.5,126.6,12.7,High,credit_card
3/2/2018,0:25:01,8,45117,Male,Web,Member,Fashion,Sneakers,62,5,0.5,12.4,1.2,High,credit_card
7/22/2018,20:33:06,1,32480,Female,Web,Member,Fashion,Titak watch,228,1,0.5,120.6,12.1,High,credit_card
10/22/2018,17:42:02,2,16522,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,75.8,7.6,Medium,credit_card
8/7/2018,21:24:48,5,10436,Male,Web,Member,Fashion,T - Shirts,248,3,0.5,160.6,16.1,High,credit_card
4/26/2018,17:34:14,8,44604,Male,Web,Member,Fashion,Shirts,196,5,0.5,67,6.7,High,credit_card
6/23/2018,20:45:31,8,52452,Male,Web,Member,Fashion,Jeans,218,1,0.4,129.3,12.9,Critical,e_wallet
11/7/2018,20:19:14,8,45994,Female,Web,Member,Fashion,Suits,109,5,0.5,23.6,2.4,Critical,credit_card
7/7/2018,14:45:56,4,31806,Female,Web,Member,Fashion,Sports Wear,85,3,0.5,28.3,2.8,High,credit_card
8/6/2018,9:20:04,2,59773,Male,Web,Member,Fashion,Casula Shoes,122,1,0.4,32.2,3.2,Critical,credit_card
11/7/2018,16:35:40,7,19091,Male,Web,Member,Fashion,Running Shoes,224,1,0.4,135,13.5,Medium,credit_card
3/13/2018,19:56:25,10,49760,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,122.4,12.2,Critical,credit_card
7/6/2018,11:12:41,6,28836,Female,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,High,money_order
5/24/2018,19:04:17,4,53631,Male,Web,Member,Fashion,Titak watch,228,3,0.5,141.2,14.1,High,credit_card
5/14/2018,12:47:30,6,23677,Male,Web,Member,Fashion,Fossil Watch,159,2,0.4,72.6,7.3,Medium,e_wallet
6/5/2018,23:22:48,3,40080,Male,Web,Member,Fashion,T - Shirts,248,2,0.4,158.1,15.8,Critical,money_order
12/18/2018,19:47:29,4,59170,Male,Web,Member,Fashion,Shirts,196,1,0.4,112.1,11.2,Medium,credit_card
10/11/2018,18:18:36,10,23633,Male,Web,Member,Fashion,Jeans,218,2,0.5,133.6,13.4,Medium,money_order
6/5/2018,17:07:07,3,56377,Male,Web,Member,Fashion,Suits,109,1,0.4,20.3,2,High,credit_card
10/19/2018,17:00:22,7,51190,Male,Web,Guest,Fashion,Sports Wear,85,1,0.5,2.5,0.2,Critical,credit_card
6/18/2018,23:40:46,8,54195,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,17.6,1.8,High,credit_card
7/13/2018,11:23:11,1,52688,Female,Web,Member,Fashion,Running Shoes,224,1,0.4,135,13.5,High,money_order
10/24/2018,17:49:20,3,36940,Male,Web,Member,Fashion,Formal Shoes,213,5,0.5,101.1,10.1,Critical,credit_card
5/14/2018,12:37:33,1,36045,Male,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,Medium,credit_card
2/22/2018,11:08:46,1,58856,Female,Web,Member,Fashion,Titak watch,228,3,0.5,127.5,12.7,High,credit_card
12/2/2018,21:58:35,10,22677,Female,Web,Member,Fashion,Fossil Watch,159,5,0.4,63.1,6.3,Critical,money_order
11/5/2018,14:55:19,5,13544,Male,Web,Member,Fashion,T - Shirts,248,1,0.4,163,16.3,Medium,money_order
9/12/2018,20:14:58,7,12142,Female,Web,Member,Fashion,Shirts,196,5,0.4,96.4,9.6,Medium,credit_card
10/11/2018,20:50:58,2,15599,Male,Web,Member,Fashion,Jeans,218,3,0.5,105.3,10.5,High,credit_card
10/4/2018,10:37:20,5,26735,Male,Web,Member,Fashion,Suits,109,1,0.5,24.6,2.5,High,credit_card
7/24/2018,22:30:19,2,12053,Male,Web,Member,Fashion,Sports Wear,85,5,0.5,17,1.7,Medium,debit_card
9/18/2018,11:06:48,7,12265,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,27.4,2.7,High,credit_card
9/14/2018,16:20:24,10,42933,Male,Web,Member,Fashion,Running Shoes,224,3,0.5,137.3,13.7,High,credit_card
5/2/2018,13:43:15,8,41943,Female,Web,Member,Fashion,Formal Shoes,213,2,0.5,128.7,12.9,High,credit_card
4/13/2018,23:36:32,7,44430,Female,Web,Member,Fashion,Sneakers,62,1,0.5,15.5,1.6,Medium,credit_card
9/2/2018,12:30:02,10,41067,Male,Web,Member,Fashion,Titak watch,228,1,0.4,129.8,13,Critical,credit_card
5/21/2018,13:54:10,2,24454,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,75.8,7.6,Critical,credit_card
7/21/2018,14:43:45,1,58336,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,160.6,16.1,Medium,credit_card
7/19/2018,17:27:37,9,29742,Female,Web,Member,Fashion,Shirts,196,5,0.5,86.6,8.7,Medium,credit_card
4/21/2018,11:04:31,6,23837,Male,Web,Member,Fashion,Jeans,218,3,0.4,111.8,11.2,Medium,credit_card
11/30/2018,10:46:15,1,17422,Female,Web,Member,Fashion,Suits,109,5,0.4,18.1,1.8,High,credit_card
8/22/2018,9:43:00,1,19848,Male,Web,Member,Fashion,Sports Wear,85,5,0.5,17,1.7,High,e_wallet
12/21/2018,21:40:41,1,42481,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,40.8,4.1,High,e_wallet
3/18/2018,18:37:30,10,52071,Male,Web,Member,Fashion,Running Shoes,224,5,0.5,132.8,13.3,High,credit_card
8/27/2018,19:54:25,5,32022,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,128.7,12.9,High,credit_card
6/9/2018,10:47:10,4,54528,Male,Web,Member,Fashion,Sneakers,62,5,0.5,12.4,1.2,High,money_order
7/19/2018,15:14:19,8,30331,Male,Web,Member,Fashion,Titak watch,228,3,0.5,127.5,12.7,High,credit_card
9/19/2018,16:38:00,2,40884,Male,Web,Member,Fashion,Fossil Watch,159,5,0.5,39.3,3.9,High,credit_card
4/5/2018,19:54:45,1,45583,Male,Web,Member,Fashion,T - Shirts,248,5,0.5,155.6,15.6,Critical,credit_card
11/4/2018,21:01:53,7,39000,Male,Web,Member,Fashion,Shirts,196,5,0.4,96.4,9.6,Critical,money_order
6/21/2018,14:29:50,2,10529,Male,Web,Member,Fashion,Jeans,218,5,0.5,83.5,8.4,High,credit_card
11/1/2018,7:31:32,10,13573,Female,Web,Member,Fashion,Suits,109,2,0.5,26.8,2.7,High,money_order
4/26/2018,17:09:48,4,43478,Female,Web,Member,Fashion,Sports Wear,85,5,0.5,17,1.7,High,credit_card
4/20/2018,11:45:29,8,27243,Female,Web,Member,Fashion,Casula Shoes,122,3,0.5,23.7,2.4,Critical,credit_card
4/29/2018,12:24:45,9,33680,Male,Web,Member,Fashion,Running Shoes,224,3,0.5,123.8,12.4,High,money_order
5/30/2018,18:01:22,8,31092,Male,Web,Member,Fashion,Formal Shoes,213,3,0.5,126.6,12.7,High,credit_card
7/16/2018,13:01:17,4,38169,Male,Web,Member,Fashion,Sneakers,62,5,0.4,12.4,1.2,High,credit_card
5/2/2018,11:09:22,2,40361,Male,Web,Member,Fashion,Titak watch,228,1,0.5,120.6,12.1,Critical,credit_card
7/25/2018,17:26:12,7,40800,Female,Web,Member,Fashion,Fossil Watch,159,2,0.5,63.1,6.3,Medium,money_order
2/8/2018,9:22:24,3,36272,Female,Web,Member,Fashion,T - Shirts,248,1,0.4,163,16.3,High,money_order
5/15/2018,13:34:32,7,37111,Male,Web,Member,Fashion,Shirts,196,1,0.4,108.2,10.8,Medium,e_wallet
10/16/2018,10:02:52,5,19525,Male,Web,Member,Fashion,Jeans,218,1,0.5,111.8,11.2,Medium,money_order
8/15/2018,16:26:48,5,44585,Male,Web,Member,Fashion,Suits,109,5,0.4,7.2,0.7,Critical,credit_card
4/20/2018,13:53:01,7,53827,Male,Web,Member,Fashion,Sports Wear,85,2,0.5,42.5,4.3,High,credit_card
12/2/2018,23:19:40,4,57588,Male,Web,Member,Fashion,Casula Shoes,122,2,0.4,32.2,3.2,Medium,credit_card
12/26/2018,14:55:06,10,51093,Male,Web,Member,Fashion,Running Shoes,224,3,0.4,130.6,13.1,Medium,credit_card
12/29/2018,0:42:28,5,30721,Female,Web,Member,Fashion,Formal Shoes,213,2,0.5,120.2,12,High,credit_card
3/11/2018,9:13:27,3,48315,Male,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,Critical,credit_card
4/9/2018,0:27:43,6,49973,Male,Web,Member,Fashion,Titak watch,228,3,0.5,141.2,14.1,High,credit_card
1/21/2018,21:53:48,8,29675,Female,Web,Member,Fashion,Fossil Watch,159,1,0.5,71.1,7.1,High,credit_card
2/21/2018,20:55:09,10,34648,Male,Web,Member,Fashion,T - Shirts,248,5,0.4,118.4,11.8,High,credit_card
11/16/2018,11:28:46,9,38681,Female,Web,Member,Fashion,Shirts,196,5,0.4,76.8,7.7,High,credit_card
4/24/2018,15:08:20,5,30515,Female,Web,Member,Fashion,Jeans,218,1,0.5,135.8,13.6,High,credit_card
10/2/2018,11:03:09,9,12145,Male,Web,Member,Fashion,Suits,109,2,0.4,20.3,2,High,credit_card
12/2/2018,9:39:07,9,43111,Male,Web,Member,Fashion,Sports Wear,85,5,0.4,17,1.7,High,money_order
4/13/2018,21:54:11,5,54377,Male,Web,Member,Fashion,Casula Shoes,122,3,0.5,38.3,3.8,Medium,credit_card
11/10/2018,14:54:28,1,50252,Female,Web,Member,Fashion,Running Shoes,224,5,0.4,99.2,9.9,High,credit_card
4/24/2018,21:22:30,3,35680,Male,Web,Member,Fashion,Formal Shoes,213,2,0.5,128.7,12.9,High,money_order
